##[["FCS genome report", 2, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Wed Mar 18 17:09:23 2026", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.806475, "asserted-div": "fung:ascomycetes", "inferred-primary-divs": ["fung:ascomycetes", "fung:fungi"], "corrected-primary-divs": ["fung:ascomycetes", "fung:fungi"], "genome-hash": "490295a8984cf448"}}]
#seq_id	start_pos	end_pos	seq_len	action	div	agg_cont_cov	top_tax_name
